word1	len	pos1	priorpolarity	rel	stemmed1
diversified	1	adj	positive	weaksubj	n
divide	1	verb	negative	weaksubj	y
divided	1	adj	negative	weaksubj	n
divine	1	adj	positive	strongsubj	n
divine	1	anypos	positive	strongsubj	y
divinely	1	anypos	positive	strongsubj	n
division	1	noun	negative	weaksubj	n
divisive	1	adj	negative	strongsubj	n
divisively	1	adverb	negative	strongsubj	n
divisiveness	1	noun	negative	strongsubj	n
divorce	1	noun	negative	weaksubj	n
divorce	1	verb	negative	weaksubj	y
divorced	1	adj	negative	weaksubj	n
dizzy	1	adj	negative	strongsubj	n
dizzing	1	adj	negative	strongsubj	n
dizzingly	1	adverb	negative	strongsubj	n
doddering	1	adj	negative	strongsubj	n
dodge	1	adj	positive	strongsubj	n
dodge	1	noun	positive	strongsubj	n
dodgey	1	adj	negative	strongsubj	n
dogged	1	adj	negative	strongsubj	n
doggedly	1	adverb	negative	strongsubj	n
dogmatic	1	adj	negative	strongsubj	n
doldrums	1	noun	negative	strongsubj	n
dominance	1	adj	negative	weaksubj	n
dominance	1	noun	negative	weaksubj	n
dominant	1	adj	neutral	weaksubj	n
dominant	1	noun	neutral	weaksubj	n
dominate	1	verb	negative	weaksubj	y
domination	1	adj	negative	strongsubj	n
domination	1	noun	negative	strongsubj	n
domineer	1	verb	negative	strongsubj	y
domineering	1	adj	negative	strongsubj	n
domineering	1	noun	negative	strongsubj	n
doom	1	verb	negative	strongsubj	y
doomsday	1	adj	negative	strongsubj	n
doomsday	1	noun	negative	strongsubj	n
dope	1	noun	negative	weaksubj	n
dote	1	verb	positive	strongsubj	y
dotingly	1	adverb	positive	strongsubj	n
doubt	1	noun	negative	strongsubj	n
doubt	1	verb	negative	strongsubj	y
doubtful	1	adj	negative	strongsubj	n
doubtfully	1	adverb	negative	strongsubj	n
doubtless	1	adverb	positive	strongsubj	n
doubts	1	adj	negative	strongsubj	n
doubts	1	noun	negative	strongsubj	n
down	1	noun	negative	weaksubj	n
downbeat	1	adj	negative	strongsubj	n
downcast	1	adj	negative	strongsubj	n
downer	1	noun	negative	strongsubj	n
downfall	1	noun	negative	strongsubj	n
downfallen	1	noun	negative	strongsubj	n
downgrade	1	verb	negative	weaksubj	y
downhearted	1	adj	negative	strongsubj	n
downheartedly	1	adverb	negative	strongsubj	n
downright	1	anypos	neutral	strongsubj	n
downside	1	noun	negative	strongsubj	n
drab	1	adj	negative	strongsubj	n
draconian	1	adj	negative	strongsubj	n
draconic	1	adj	negative	strongsubj	n
dragon	1	noun	negative	strongsubj	n
dragons	1	adj	negative	strongsubj	n
dragons	1	noun	negative	strongsubj	n
dragoon	1	verb	negative	strongsubj	y
drain	1	adj	negative	strongsubj	n
drain	1	noun	negative	strongsubj	n
drama	1	adj	negative	strongsubj	n
drama	1	noun	negative	strongsubj	n
dramatic	1	adj	neutral	strongsubj	n
dramatically	1	anypos	neutral	strongsubj	n
drastic	1	adj	negative	strongsubj	n
drastically	1	adj	negative	strongsubj	n
dread	1	anypos	negative	strongsubj	n
dread	1	verb	negative	strongsubj	y
dreadful	1	anypos	negative	strongsubj	n
dreadfully	1	anypos	negative	strongsubj	n
dreadfulness	1	noun	negative	strongsubj	n
dream	1	adj	positive	weaksubj	n
dream	1	noun	positive	weaksubj	n
dream	1	verb	positive	strongsubj	y
dreamland	1	noun	positive	strongsubj	n
dreams	1	adj	positive	weaksubj	n
dreams	1	noun	positive	weaksubj	n
dreamy	1	adj	positive	weaksubj	n
dreary	1	adj	negative	strongsubj	n
drive	1	noun	positive	weaksubj	n
driven	1	adj	positive	weaksubj	n
drones	1	adj	negative	strongsubj	n
drones	1	noun	negative	strongsubj	n
droop	1	verb	negative	weaksubj	y
drought	1	adj	negative	weaksubj	n
drought	1	noun	negative	weaksubj	n
drowning	1	anypos	negative	weaksubj	n
drunk	1	adj	negative	strongsubj	n
drunkard	1	noun	negative	strongsubj	n
drunken	1	adj	negative	strongsubj	n
dubious	1	adj	negative	strongsubj	n
dubiously	1	adverb	negative	strongsubj	n
dubitable	1	adj	negative	strongsubj	n
dud	1	anypos	negative	weaksubj	n
dull	1	adj	negative	weaksubj	n
dullard	1	noun	negative	strongsubj	n
dumb	1	adj	negative	strongsubj	n
dumb	1	noun	negative	strongsubj	n
dumbfound	1	verb	negative	strongsubj	y
dumbfounded	1	adj	negative	strongsubj	n
dummy	1	noun	negative	strongsubj	n
dump	1	noun	negative	weaksubj	n
dunce	1	noun	negative	strongsubj	n
dungeon	1	noun	negative	strongsubj	n
dungeons	1	adj	negative	strongsubj	n
dungeons	1	noun	negative	strongsubj	n
dupe	1	verb	negative	strongsubj	y
durable	1	adj	positive	weaksubj	n
durability	1	noun	positive	weaksubj	n
dusty	1	adj	negative	weaksubj	n
duty	1	noun	neutral	weaksubj	n
dwindle	1	verb	negative	weaksubj	y
dwindling	1	adj	negative	weaksubj	n
dynamic	1	adj	positive	weaksubj	n
dying	1	anypos	negative	weaksubj	n
eager	1	adj	positive	strongsubj	n
eagerly	1	anypos	positive	strongsubj	n
eagerness	1	noun	positive	strongsubj	n
earnest	1	adj	positive	strongsubj	n
earnestly	1	anypos	positive	strongsubj	n
earnestness	1	anypos	positive	strongsubj	n
earsplitting	1	adj	negative	strongsubj	n
ease	1	noun	positive	weaksubj	n
ease	1	verb	positive	weaksubj	y
easier	1	anypos	positive	weaksubj	y
easiest	1	anypos	positive	weaksubj	y
easily	1	anypos	positive	weaksubj	y
easiness	1	anypos	positive	weaksubj	y
easy	1	adj	positive	weaksubj	n
easygoing	1	adj	positive	strongsubj	n
ebullience	1	noun	positive	strongsubj	n
ebullient	1	adj	positive	strongsubj	n
ebulliently	1	anypos	positive	strongsubj	n
eccentric	1	adj	negative	weaksubj	n
eccentricity	1	noun	negative	weaksubj	n
eclectic	1	adj	positive	strongsubj	n
economical	1	adj	positive	weaksubj	n
ecstasies	1	noun	positive	strongsubj	n
ecstasy	1	noun	positive	strongsubj	n
ecstatic	1	adj	positive	strongsubj	n
ecstatically	1	anypos	positive	strongsubj	n
edgy	1	adj	negative	strongsubj	n
edify	1	verb	positive	strongsubj	y
educable	1	adj	positive	weaksubj	n
educated	1	adj	positive	weaksubj	n
educational	1	adj	positive	weaksubj	n
effective	1	adj	positive	weaksubj	n
effectively	1	adverb	neutral	weaksubj	n
effectiveness	1	noun	positive	weaksubj	n
effectual	1	adj	positive	weaksubj	n
efficacious	1	adj	positive	weaksubj	n
efficiency	1	noun	positive	weaksubj	n
efficient	1	adj	positive	weaksubj	n
effigy	1	noun	negative	strongsubj	n
effortless	1	adj	positive	strongsubj	n
effortlessly	1	adverb	positive	strongsubj	n
effrontery	1	anypos	negative	strongsubj	n
effusion	1	noun	positive	strongsubj	n
effusive	1	adj	positive	strongsubj	n
effusively	1	anypos	positive	strongsubj	n
effusiveness	1	noun	positive	strongsubj	n
egalitarian	1	adj	positive	weaksubj	n
ego	1	adj	negative	strongsubj	n
ego	1	noun	negative	strongsubj	n
egocentric	1	adj	negative	strongsubj	n
egomania	1	noun	negative	strongsubj	n
egotism	1	noun	negative	strongsubj	n
egotistical	1	adj	negative	strongsubj	n
egotistically	1	adverb	negative	strongsubj	n
egregious	1	adj	negative	strongsubj	n
egregiously	1	anypos	negative	strongsubj	n
ejaculate	1	verb	negative	strongsubj	y
elaborate	1	adj	neutral	strongsubj	n
elan	1	noun	positive	strongsubj	n
elate	1	verb	positive	weaksubj	y
elated	1	adj	positive	strongsubj	n
elatedly	1	adverb	positive	strongsubj	n
elation	1	noun	positive	strongsubj	n
election-rigger	1	adj	negative	strongsubj	n
election-rigger	1	noun	negative	strongsubj	n
electrification	1	adj	positive	strongsubj	n
electrification	1	noun	positive	strongsubj	n
electrify	1	verb	positive	weaksubj	y
elegance	1	noun	positive	strongsubj	n
elegant	1	adj	positive	strongsubj	n
elegantly	1	adverb	positive	strongsubj	n
elevate	1	verb	positive	weaksubj	y
elevated	1	adj	positive	weaksubj	n
eligible	1	adj	positive	weaksubj	n
eliminate	1	verb	negative	weaksubj	y
elimination	1	noun	negative	weaksubj	n
elite	1	anypos	positive	weaksubj	n
eloquence	1	noun	positive	strongsubj	n
eloquent	1	adj	positive	strongsubj	n
eloquently	1	anypos	positive	strongsubj	n
else	1	anypos	neutral	weaksubj	y
emaciated	1	anypos	negative	strongsubj	n
emancipate	1	verb	positive	weaksubj	y
emasculate	1	verb	negative	strongsubj	y
embarrass	1	verb	negative	strongsubj	y
embarrassing	1	anypos	negative	strongsubj	n
embarrassingly	1	anypos	negative	strongsubj	n
embarrassment	1	noun	negative	strongsubj	n
embattled	1	adj	negative	weaksubj	n
embellish	1	verb	positive	strongsubj	y
embodiment	1	noun	neutral	strongsubj	n
embolden	1	verb	positive	weaksubj	y
embrace	1	verb	positive	strongsubj	y
embroil	1	verb	negative	strongsubj	y
embroiled	1	adj	negative	strongsubj	n
embroilment	1	noun	negative	strongsubj	n
eminence	1	noun	positive	strongsubj	n
eminent	1	adj	positive	strongsubj	n
emotion	1	adj	neutral	strongsubj	n
emotion	1	noun	neutral	strongsubj	n
emotional	1	adj	negative	strongsubj	n
emotions	1	adj	neutral	weaksubj	n
emotions	1	noun	neutral	weaksubj	n
empathize	1	verb	negative	strongsubj	y
empathy	1	noun	negative	strongsubj	n
emphasise	1	adj	neutral	weaksubj	n
emphasise	1	noun	neutral	weaksubj	n
emphatic	1	anypos	negative	strongsubj	n
emphatically	1	anypos	negative	strongsubj	n
empower	1	verb	positive	weaksubj	y
empowerment	1	noun	positive	weaksubj	n
emptiness	1	adj	negative	strongsubj	n
emptiness	1	noun	negative	strongsubj	n
empty	1	adj	negative	weaksubj	n
enable	1	verb	positive	weaksubj	y
enchant	1	verb	positive	strongsubj	y
enchanted	1	anypos	positive	strongsubj	n
enchanting	1	anypos	positive	strongsubj	n
enchantingly	1	anypos	positive	strongsubj	n
encourage	1	verb	positive	weaksubj	y
encouragement	1	adj	positive	strongsubj	n
encouragement	1	noun	positive	strongsubj	n
encouraging	1	adj	positive	strongsubj	n
encouraging	1	noun	positive	strongsubj	n
encouragingly	1	anypos	positive	strongsubj	n
encroach	1	verb	negative	weaksubj	y
encroachment	1	noun	negative	weaksubj	n
endanger	1	verb	negative	strongsubj	y
endear	1	verb	positive	strongsubj	y
endearing	1	adj	positive	strongsubj	n
endless	1	adj	negative	weaksubj	n
endorse	1	verb	positive	strongsubj	y
endorsement	1	adj	positive	strongsubj	n
endorsement	1	noun	positive	strongsubj	n
endorser	1	noun	positive	strongsubj	n
endurable	1	adj	positive	strongsubj	n
endure	1	verb	positive	strongsubj	y
enduring	1	adj	positive	strongsubj	n
enemies	1	adj	negative	weaksubj	n
enemies	1	noun	negative	weaksubj	n
enemy	1	noun	negative	weaksubj	n
energetic	1	adj	positive	weaksubj	n
energetic	1	noun	positive	weaksubj	n
energize	1	verb	positive	weaksubj	y
enervate	1	verb	negative	strongsubj	y
enfeeble	1	verb	negative	strongsubj	y
enflame	1	verb	negative	strongsubj	y
engage	1	verb	neutral	weaksubj	y
engaging	1	adj	positive	strongsubj	n
engross	1	verb	neutral	weaksubj	y
engrossing	1	anypos	positive	strongsubj	n
engulf	1	verb	negative	weaksubj	y
enhance	1	verb	positive	weaksubj	y
enhanced	1	adj	positive	weaksubj	n
enhancement	1	noun	positive	weaksubj	n
enjoin	1	verb	negative	strongsubj	y
enjoy	1	verb	positive	weaksubj	y
enjoyable	1	adj	positive	strongsubj	n
enjoyably	1	adverb	positive	strongsubj	n
enjoyment	1	noun	positive	strongsubj	n
enlighten	1	verb	positive	weaksubj	y
enlightenment	1	noun	positive	weaksubj	n
enliven	1	verb	positive	weaksubj	y
enmity	1	noun	negative	strongsubj	n
ennoble	1	verb	positive	strongsubj	y
enormities	1	noun	negative	strongsubj	n
enormity	1	noun	negative	strongsubj	n
enormous	1	anypos	negative	strongsubj	n
enormously	1	anypos	negative	strongsubj	n
enough	1	anypos	neutral	weaksubj	y
enrage	1	verb	negative	strongsubj	y
enraged	1	adj	negative	strongsubj	n
enrapt	1	adj	positive	strongsubj	n
enrapture	1	verb	positive	weaksubj	y
enraptured	1	anypos	positive	strongsubj	y
enrich	1	verb	positive	weaksubj	y
enrichment	1	noun	positive	weaksubj	n
enslave	1	verb	negative	strongsubj	y
ensure	1	verb	positive	weaksubj	y
entangle	1	verb	negative	weaksubj	y
entanglement	1	noun	negative	weaksubj	n
enterprising	1	adj	positive	weaksubj	n
entertain	1	verb	positive	weaksubj	y
entertaining	1	adj	positive	strongsubj	n
enthral	1	verb	positive	strongsubj	y
enthrall	1	verb	positive	strongsubj	y
enthralled	1	anypos	positive	strongsubj	y
enthuse	1	verb	positive	strongsubj	y
enthusiasm	1	noun	positive	strongsubj	n
enthusiast	1	noun	positive	strongsubj	n
enthusiastic	1	adj	positive	strongsubj	n
enthusiastically	1	adverb	positive	strongsubj	n
entice	1	verb	positive	strongsubj	y
enticing	1	anypos	positive	strongsubj	n
enticingly	1	anypos	positive	strongsubj	n
entire	1	anypos	neutral	weaksubj	n
entirely	1	anypos	neutral	strongsubj	n
entrance	1	verb	positive	weaksubj	y
entranced	1	anypos	positive	strongsubj	y
entrancing	1	adj	positive	strongsubj	n
entrap	1	verb	negative	strongsubj	y
entrapment	1	noun	negative	strongsubj	n
entreat	1	verb	positive	strongsubj	y
entreatingly	1	anypos	positive	strongsubj	n
entrenchment	1	adj	neutral	strongsubj	n
entrenchment	1	noun	neutral	strongsubj	n
entrust	1	verb	positive	weaksubj	y
enviable	1	adj	positive	strongsubj	n
enviably	1	anypos	positive	strongsubj	n
envious	1	adj	negative	strongsubj	n
enviously	1	anypos	negative	strongsubj	n
enviousness	1	noun	negative	strongsubj	n
envision	1	verb	positive	weaksubj	y
envisions	1	adj	positive	weaksubj	n
envisions	1	noun	positive	weaksubj	n
envy	1	noun	negative	strongsubj	n
envy	1	verb	negative	strongsubj	y
epic	1	adj	positive	strongsubj	n
epidemic	1	adj	negative	weaksubj	n
epitome	1	noun	positive	strongsubj	n
equality	1	adj	positive	weaksubj	n
equality	1	noun	positive	weaksubj	n
equitable	1	adj	positive	weaksubj	n
equivocal	1	adj	negative	strongsubj	n
eradicate	1	verb	negative	weaksubj	y
erase	1	verb	negative	weaksubj	y
erode	1	verb	negative	weaksubj	y
erosion	1	noun	negative	weaksubj	n
err	1	verb	negative	strongsubj	y
errant	1	adj	negative	weaksubj	n
erratic	1	adj	negative	strongsubj	n
erratically	1	adverb	negative	strongsubj	n
erroneous	1	adj	negative	strongsubj	n
erroneous	1	anypos	negative	strongsubj	y
erroneously	1	anypos	negative	strongsubj	n
error	1	adj	negative	weaksubj	n
error	1	noun	negative	weaksubj	n
erudite	1	adj	positive	strongsubj	n
escapade	1	noun	negative	weaksubj	n
eschew	1	verb	negative	strongsubj	y
esoteric	1	adj	negative	weaksubj	n
essential	1	adj	positive	weaksubj	n
especially	1	anypos	positive	strongsubj	n
esteem	1	noun	positive	strongsubj	n
esteem	1	verb	positive	strongsubj	y
estranged	1	adj	negative	strongsubj	n
established	1	adj	positive	weaksubj	n
eternal	1	adj	negative	weaksubj	n
eternity	1	adj	positive	strongsubj	n
eternity	1	noun	positive	strongsubj	n
ethical	1	adj	positive	strongsubj	n
eulogize	1	verb	positive	strongsubj	y
euphoria	1	noun	positive	strongsubj	n
euphoric	1	adj	positive	strongsubj	n
euphorically	1	anypos	positive	strongsubj	n
evaluate	1	verb	neutral	strongsubj	y
evaluation	1	adj	neutral	weaksubj	n
evaluation	1	noun	neutral	weaksubj	n
evade	1	verb	negative	weaksubj	y
evasion	1	noun	negative	weaksubj	n
evasive	1	adj	negative	weaksubj	n
even	1	adverb	positive	weaksubj	n
evenly	1	adverb	positive	weaksubj	n
eventful	1	adj	positive	weaksubj	n
everlasting	1	adj	positive	strongsubj	n
evident	1	anypos	positive	weaksubj	y
evidently	1	anypos	positive	strongsubj	y
evil	1	adj	negative	strongsubj	n
evil	1	noun	negative	strongsubj	n
evildoer	1	noun	negative	strongsubj	n
evils	1	adj	negative	strongsubj	n
evils	1	noun	negative	strongsubj	n
eviscerate	1	verb	negative	strongsubj	y
evocative	1	adj	positive	strongsubj	n
exacerbate	1	verb	negative	strongsubj	y
exact	1	adj	neutral	strongsubj	n
exacting	1	adj	negative	weaksubj	n
exactly	1	anypos	neutral	strongsubj	n
exaggerate	1	verb	negative	strongsubj	y
exaggeration	1	adj	negative	strongsubj	n
exaggeration	1	noun	negative	strongsubj	n
exalt	1	adj	positive	strongsubj	n
exalt	1	verb	positive	strongsubj	y
exaltation	1	noun	positive	strongsubj	n
exalted	1	adj	positive	strongsubj	n
exaltedly	1	adverb	positive	strongsubj	n
exalting	1	adj	positive	strongsubj	n
exaltingly	1	anypos	positive	strongsubj	n
exasperate	1	verb	negative	strongsubj	y
exasperation	1	noun	negative	strongsubj	n
exasperating	1	adj	negative	strongsubj	n
exasperatingly	1	anypos	negative	strongsubj	y
exceed	1	verb	positive	strongsubj	y
exceeding	1	adj	positive	strongsubj	n
exceedingly	1	anypos	positive	strongsubj	n
excel	1	verb	positive	strongsubj	y
excellence	1	noun	positive	strongsubj	n
excellency	1	noun	positive	strongsubj	n
excellent	1	anypos	positive	strongsubj	n
excellently	1	anypos	positive	strongsubj	n
exceptional	1	anypos	positive	strongsubj	n
exceptionally	1	anypos	positive	strongsubj	n
excessive	1	adj	negative	strongsubj	n
excessively	1	adj	negative	strongsubj	n
excite	1	verb	positive	weaksubj	y
excited	1	adj	positive	strongsubj	n
excitedly	1	anypos	positive	strongsubj	n
excitedness	1	noun	positive	strongsubj	n
excitement	1	noun	positive	strongsubj	n
exciting	1	adj	positive	strongsubj	n
excitingly	1	adverb	positive	strongsubj	n
exclaim	1	verb	negative	strongsubj	y
exclude	1	verb	negative	weaksubj	y
exclusion	1	noun	negative	weaksubj	n
exclusive	1	adj	positive	weaksubj	n
exclusively	1	adj	neutral	weaksubj	n
excoriate	1	verb	negative	strongsubj	y
excruciating	1	anypos	negative	strongsubj	n
excruciatingly	1	anypos	negative	strongsubj	n
excusable	1	adj	positive	strongsubj	n
excusable	1	noun	positive	strongsubj	n
excuse	1	adj	negative	weaksubj	n
excuse	1	noun	negative	weaksubj	n
excuse	1	verb	positive	weaksubj	y
excuses	1	adj	negative	weaksubj	n
excuses	1	noun	negative	weaksubj	n
execrate	1	verb	negative	strongsubj	y
exemplar	1	noun	positive	strongsubj	n
exemplary	1	adj	positive	strongsubj	n
exhaust	1	verb	negative	weaksubj	y
exhaustion	1	noun	negative	weaksubj	n
exhaustive	1	adj	positive	weaksubj	n
exhaustively	1	adverb	positive	weaksubj	n
exhilarate	1	verb	positive	strongsubj	y
exhilarating	1	anypos	positive	strongsubj	n
exhilaratingly	1	anypos	positive	strongsubj	n
exhilaration	1	noun	positive	strongsubj	n
exhort	1	verb	negative	strongsubj	y
exile	1	verb	negative	weaksubj	y
exonerate	1	verb	positive	strongsubj	y
exorbitant	1	adj	negative	strongsubj	n
exorbitantance	1	noun	negative	strongsubj	n
exorbitantly	1	anypos	negative	strongsubj	n
expansive	1	adj	positive	strongsubj	n
expectation	1	adj	neutral	weaksubj	n
expectation	1	noun	neutral	weaksubj	n
expedient	1	adj	negative	weaksubj	n
expediencies	1	adj	negative	weaksubj	n
expediencies	1	noun	negative	weaksubj	n
expel	1	verb	negative	weaksubj	y
expensive	1	adj	negative	weaksubj	n
expensive	1	noun	negative	weaksubj	n
experienced	1	adj	positive	weaksubj	n
expert	1	adj	positive	weaksubj	n
expertly	1	adverb	positive	strongsubj	n
expire	1	verb	negative	strongsubj	y
explicit	1	adj	positive	strongsubj	n
explicitly	1	adverb	positive	strongsubj	n
explode	1	verb	negative	weaksubj	y
exploit	1	verb	negative	strongsubj	y
exploitation	1	adj	negative	strongsubj	n
exploitation	1	noun	negative	strongsubj	n
expose	1	verb	negative	weaksubj	y
exposed	1	adj	negative	weaksubj	n
explosive	1	adj	negative	weaksubj	n
expound	1	verb	neutral	weaksubj	y
expression	1	adj	neutral	weaksubj	n
expression	1	noun	neutral	weaksubj	n
expressions	1	adj	neutral	weaksubj	n
expressions	1	noun	neutral	weaksubj	n
expressive	1	adj	positive	weaksubj	n
expropriate	1	adj	negative	weaksubj	n
expropriate	1	noun	negative	weaksubj	n
expropriation	1	adj	negative	weaksubj	n
expropriation	1	noun	negative	weaksubj	n
expulse	1	verb	negative	weaksubj	y
expunge	1	verb	negative	strongsubj	y
exquisite	1	adj	positive	strongsubj	n
exquisitely	1	adverb	positive	strongsubj	n
extemporize	1	verb	neutral	strongsubj	y
extensive	1	adj	neutral	weaksubj	n
extensively	1	anypos	neutral	strongsubj	y
